"6/16/06","0.014966","0","0.035259","0.015301","0.018687","0.0037401","0.017197","1.10E-05","2.18E-05","0.0028182","0","0.021108","0.17597","0","0","0","0.077108","0.61738","0.00024001","0.00019636"
"7/23/06","0.014938","0","0.035247","0.015306","0.018712","0.003747","0.01716","1.10E-05","2.18E-05","0.0028182","0","0.021108","0.17598","0","0","0","0.077101","0.61738","0.00024001","0.00022963"
"8/5/06","0.014929","0","0.035243","0.015307","0.018721","0.0037495","0.017147","1.10E-05","2.18E-05","0.0028182","0","0.021108","0.17598","0","0","0","0.077099","0.61739","0.00024001","0.00024132"
"3/8/07","0.01477","0","0.035175","0.015334","0.018869","0.0037899","0.016932","1.10E-05","2.18E-05","0.0028182","0","0.02111","0.17603","0","0","0","0.077061","0.6174","0.00024001","0.00043464"
"7/6/07","0.014681","0","0.035137","0.015348","0.018951","0.0038125","0.016811","1.10E-05","2.18E-05","0.0028182","0","0.021111","0.17606","0","0","0","0.077041","0.61741","0.00024001","0.00054254"
"7/19/07","0.014672","0","0.035133","0.01535","0.01896","0.0038149","0.016798","1.10E-05","2.18E-05","0.0028182","0","0.021111","0.17606","0","0","0","0.077038","0.61742","0.00024001","0.00055423"
"8/10/07","0.014655","0","0.035126","0.015353","0.018975","0.0038191","0.016776","1.10E-05","2.18E-05","0.0028182","0","0.021111","0.17607","0","0","0","0.077034","0.61742","0.00024001","0.00057401"
"8/31/07","0.01464","0","0.035119","0.015355","0.01899","0.003823","0.016755","1.10E-05","2.18E-05","0.0028182","0","0.021112","0.17607","0","0","0","0.077031","0.61742","0.00024001","0.00059289"
"6/10/08","0.01443","0","0.035029","0.01539","0.019185","0.0038764","0.01647","1.10E-05","2.18E-05","0.0028182","0","0.021114","0.17614","0","0","0","0.076981","0.61744","0.00024001","0.00084825"
"7/5/08","0.014411","0","0.035022","0.015393","0.019202","0.0038811","0.016445","1.10E-05","2.18E-05","0.0028182","0","0.021114","0.17615","0","0","0","0.076977","0.61745","0.00024001","0.00087073"
"7/19/08","0.014401","0","0.035017","0.015395","0.019212","0.0038838","0.016431","1.10E-05","2.18E-05","0.0028182","0","0.021114","0.17615","0","0","0","0.076974","0.61745","0.00024001","0.00088332"
"8/19/08","0.014378","0","0.035007","0.015398","0.019233","0.0038896","0.0164","1.10E-05","2.18E-05","0.0028182","0","0.021114","0.17616","0","0","0","0.076969","0.61745","0.00024001","0.0009112"
"9/16/08","0.014357","0","0.034998","0.015402","0.019252","0.0038949","0.016372","1.10E-05","2.18E-05","0.0028182","0","0.021115","0.17616","0","0","0","0.076964","0.61745","0.00024001","0.00093637"
"11/21/08","0.014309","0","0.034978","0.01541","0.019298","0.0039073","0.016305","1.10E-05","2.18E-05","0.0028182","0","0.021115","0.17618","0","0","0","0.076953","0.61746","0.00024001","0.00099572"
